robot_src,pose_src,robot_dst,pose_dst,qx,qy,qz,qw,tx,ty,tz,kappa,tau,is_known_inlier,weight
0,0,0,1,-0.0100635,0.564746,0.0022601,0.8252,4.52703,-0.291789,1.62923,10000,100,1,1
0,1,0,2,0.0012781,0.0176117,-0.00016947,0.999844,-0.314915,-0.448044,5.69259,10000,100,1,1
0,2,0,3,-0.0275476,-0.136503,0.00276095,0.990253,-1.01472,-0.291575,5.40624,10000,100,1,1
0,3,0,4,0.0175732,0.271397,0.0130321,0.962219,1.647,-0.728906,5.23781,10000,100,1,1
0,4,0,5,0.00510968,-0.065687,-0.0142922,0.997725,-0.221483,-0.484619,5.4511,10000,100,1,1
0,5,0,6,0.0011488,0.047097,0.0112211,0.998827,0.10831,-0.453873,5.41911,10000,100,1,1
0,6,0,7,0.0114362,-0.0354922,-0.00254432,0.999301,-0.598046,-0.431878,5.242,10000,100,1,1
0,7,0,8,-0.0171617,-0.0257927,-0.00556788,0.999504,-0.336791,-0.300349,5.45888,10000,100,1,1
0,8,0,9,-0.00623561,0.0382447,0.00409266,0.999241,0.166477,-0.479216,5.28196,10000,100,1,1
0,9,0,10,0.00994614,0.0055489,0.00112598,0.999935,-0.373229,-0.547799,5.28299,10000,100,1,1
0,10,0,11,-0.011632,-0.0526884,-0.00470948,0.998532,-0.826883,-0.43108,5.52043,10000,100,1,1
0,11,0,12,0.0207562,-0.14317,0.00118118,0.98948,-1.144,-0.511106,5.14082,10000,100,1,1
0,12,0,13,-0.0135201,0.6637,0.0258686,0.747429,2.9922,-0.12576,3.44672,10000,100,1,1
0,13,0,14,0.00917679,-0.249083,-0.0123462,0.96836,-2.09072,-0.307638,3.76806,10000,100,1,1
0,14,0,15,-0.0282962,0.432862,0.0318973,0.900451,1.96849,-0.0993164,4.83353,10000,100,1,1
0,15,0,16,0.0193986,0.0317302,-0.00474244,0.999297,-0.0628578,-0.512628,5.32411,10000,100,1,1
0,16,0,17,-0.00173673,-0.296695,-0.0212602,0.954734,-0.77589,-0.386443,5.31415,10000,100,1,1
0,17,0,18,0.0248302,-0.769087,-0.0534609,0.63642,-2.12136,0.182812,-0.338623,10000,100,1,1
0,18,0,19,-0.00453733,0.359625,0.043634,0.932065,0.426656,-0.481391,4.97765,10000,100,1,1
0,19,0,20,0.00594956,0.0239703,-0.0111326,0.999633,1.34923,-0.318145,5.04733,10000,100,1,1
0,20,0,21,0.00237119,-0.0201375,0.0136335,0.999701,0.0940291,-0.431356,5.41904,10000,100,1,1
0,21,0,22,-0.0168812,0.346114,0.0196677,0.937834,2.36165,-0.279723,4.81354,10000,100,1,1
0,22,0,23,-0.0149583,0.0575824,0.00283462,0.998225,0.166378,-0.358651,4.87796,10000,100,1,1
0,23,0,24,0.0218176,-0.0358504,-0.0114525,0.999053,-1.56877,-0.507641,4.9821,10000,100,1,1
0,24,0,25,-0.0210875,0.384762,0.0305903,0.922268,1.69125,-0.258929,4.82846,10000,100,1,1
0,25,0,26,0.0235308,-0.0513437,-0.00492728,0.998392,-0.0674263,-0.579432,5.57795,10000,100,1,1
0,26,0,27,-0.00328468,-0.0762446,0.0031279,0.997079,-1.3209,-0.370057,5.39774,10000,100,1,1
0,27,0,28,-0.0125943,0.317277,0.0144757,0.948139,1.3874,-0.31024,5.40124,10000,100,1,1
0,28,0,29,-3.03112e-05,0.0512308,0.0135891,0.998594,1.01137,-0.349064,5.35015,10000,100,1,1
0,29,0,30,-4.08266e-05,-0.113395,-0.00655872,0.993528,-0.643003,-0.417381,5.41796,10000,100,1,1
0,30,0,31,0.000818499,-0.0472006,-0.0194402,0.998696,-0.342121,-0.387611,5.63379,10000,100,1,1
0,31,0,32,0.00154465,0.0109335,0.00366698,0.999932,-0.254116,-0.428269,5.6266,10000,100,1,1
0,32,0,33,0.0153672,0.133489,0.020315,0.990723,1.08231,-0.411638,5.56359,10000,100,1,1
0,33,0,34,-0.00795907,-0.0835281,-0.0280848,0.996078,-0.96893,-0.386653,5.13575,10000,100,1,1
0,34,0,35,-0.00837546,-0.138714,0.000844154,0.990297,-1.8617,-0.206913,4.98343,10000,100,1,1
0,35,0,36,-0.0439888,0.107502,0.0247989,0.992922,0.744468,-0.431485,5.1975,10000,100,1,1
0,36,0,37,0.0518567,0.0283349,0.00359166,0.998246,0.571283,-0.867494,5.26509,10000,100,1,1
0,37,0,38,-0.00519895,0.0178038,0.0025366,0.999825,1.15273,-0.286882,4.98955,10000,100,1,1
0,38,0,39,0.00769896,0.0187514,-0.00291663,0.99979,-1.66347,-0.388065,5.14657,10000,100,1,1
0,39,0,40,-0.0307354,-0.0074732,0.0027901,0.999496,0.385928,-0.152378,5.23593,10000,100,1,1
0,40,0,41,0.00402175,0.280968,0.019591,0.959509,3.58133,-0.390292,3.86957,10000,100,1,1
0,41,0,42,0.00736092,-0.434642,-0.0302706,0.900064,-3.34709,-0.28411,3.98093,10000,100,1,1
0,42,0,43,0.00532654,-0.6491,-0.0521055,0.758898,-3.39637,-0.284336,3.6645,10000,100,1,1
0,43,0,44,-0.0117329,-0.0431404,-0.000111961,0.999,-0.624716,-0.429657,5.46443,10000,100,1,1
0,44,0,45,0.011466,-0.0644139,-0.00658068,0.997836,-0.182246,-0.566615,5.46301,10000,100,1,1
0,45,0,46,-0.000175625,0.154625,0.00997549,0.987923,0.648269,-0.406325,5.55528,10000,100,1,1
0,46,0,47,0.00102202,-0.0744145,-0.00110327,0.997226,-0.693485,-0.425851,5.57148,10000,100,1,1
0,47,0,48,0.00690068,-0.000412554,0.000432475,0.999976,-0.35757,-0.458934,5.30885,10000,100,1,1
0,48,0,49,-0.00301556,-0.082618,-0.00425121,0.996568,-0.607246,-0.332708,5.38376,10000,100,1,1
0,49,0,50,-0.00186973,0.0449323,0.00192006,0.998986,0.569563,-0.413894,5.59483,10000,100,1,1
0,50,0,51,-0.00894872,-0.040666,-0.00633877,0.999113,0.0880953,-0.423076,5.53543,10000,100,1,1
0,51,0,52,0.0101053,0.073457,0.00790736,0.997216,-0.246186,-0.54477,5.5374,10000,100,1,1
0,52,0,53,-0.0114594,-0.0283864,0.00272891,0.999528,0.149857,-0.334744,5.3974,10000,100,1,1
0,53,0,54,0.00255897,0.0614265,0.00325278,0.998103,0.260994,-0.414916,5.11907,10000,100,1,1
0,54,0,55,-0.0130271,-0.0650252,-0.0129462,0.997715,-0.552753,-0.423054,5.48352,10000,100,1,1
0,55,0,56,0.0113111,-0.0272664,0.0034756,0.999558,-0.806874,-0.544812,5.50588,10000,100,1,1
0,56,0,57,0.00767279,0.0123316,0.00862478,0.999857,0.254318,-0.458311,5.57237,10000,100,1,1
0,57,0,58,-0.00201827,-0.0901724,-0.0240622,0.995633,-0.0268839,-0.442416,5.43047,10000,100,1,1
0,58,0,59,0.0109198,0.220443,0.0218612,0.975094,0.403385,-0.462783,5.38619,10000,100,1,1
0,59,0,60,-0.00668741,-0.0872072,-0.0170027,0.996023,0.0317727,-0.318542,5.62837,10000,100,1,1
0,60,0,61,0.00771221,0.00484773,0.0158198,0.999833,-0.195726,-0.433956,5.30027,10000,100,1,1
0,61,0,62,-0.0117487,-0.0247535,-0.00606028,0.999606,-0.723958,-0.260078,5.79556,10000,100,1,1
0,62,0,63,0.00233148,0.00477662,0.00403451,0.999978,0.0248923,-0.482474,5.63585,10000,100,1,1
0,63,0,64,-0.0292212,-0.0157275,-0.00237319,0.999446,-0.0248285,-0.404981,5.43391,10000,100,1,1
0,64,0,65,0.0103987,-0.0925451,-0.0133869,0.995564,-0.08928,-0.601382,5.43676,10000,100,1,1
0,65,0,66,0.00201931,-0.530512,-0.0548498,0.845898,-3.87599,-0.133519,3.50343,10000,100,1,1
0,66,0,67,0.00399,0.0789947,0.0137626,0.996772,0.337434,-0.541004,5.66676,10000,100,1,1
0,67,0,68,0.00390505,-0.143629,-0.00616612,0.989605,-1.29628,-0.370872,5.2924,10000,100,1,1
0,68,0,69,-0.00276608,-0.0355686,-0.00705341,0.999339,0.066589,-0.334638,5.57891,10000,100,1,1
0,69,0,70,-0.000827763,0.085345,0.00938736,0.996307,0.373997,-0.416031,5.64912,10000,100,1,1
0,70,0,71,0.00512406,-0.070255,-0.00918707,0.997474,0.158752,-0.422862,5.59223,10000,100,1,1
0,71,0,72,-0.0024668,0.122908,0.0166091,0.992276,0.251338,-0.298199,5.44384,10000,100,1,1
0,72,0,73,-0.0209981,-0.0147266,-0.0142178,0.99957,-0.366348,-0.346636,5.24071,10000,100,1,1
0,73,0,74,0.011462,-0.317692,-0.0333524,0.947538,-1.37143,-0.49698,5.4391,10000,100,1,1
0,74,0,75,0.00843582,-0.458334,-0.0439371,0.887653,-3.43875,-0.224231,3.78137,10000,100,1,1
0,75,0,76,-0.0108473,0.184155,0.00396124,0.982829,0.954333,-0.286388,4.5704,10000,100,1,1
0,76,0,77,0.0318288,-0.215929,-0.00555319,0.975874,-2.60603,-0.368286,4.27773,10000,100,1,1
0,77,0,78,-0.0242807,0.0368984,-0.00361433,0.999017,-0.0468728,-0.287611,5.52022,10000,100,1,1
0,78,0,79,0.00427422,-0.103842,0.000430471,0.994585,-0.746288,-0.468188,5.34894,10000,100,1,1
0,79,0,80,-0.00139192,-0.0923369,-0.013241,0.995639,-0.617509,-0.319685,5.6336,10000,100,1,1
0,80,0,81,-0.000720835,-0.1353,-0.0065154,0.990783,-1.37071,-0.46397,5.45425,10000,100,1,1
0,81,0,82,0.0125575,-0.131288,-0.0148782,0.991153,-1.35656,-0.415235,5.22516,10000,100,1,1
0,82,0,83,-0.00883336,0.236608,0.025773,0.971223,-1.16255,-0.350546,4.97929,10000,100,1,1
0,83,0,84,0.00720966,0.214588,0.0121908,0.976602,2.23747,-0.255615,4.96553,10000,100,1,1
0,84,0,85,-0.0050134,-0.0138705,0.0037665,0.999884,-0.0985682,-0.491867,5.55009,10000,100,1,1
0,85,0,86,-0.0110367,-0.000721113,-0.00406333,0.999931,-0.343163,-0.355171,5.58265,10000,100,1,1
0,86,0,87,0.0134277,-0.0664782,0.00331397,0.997692,-0.409889,-0.577939,5.23006,10000,100,1,1
0,87,0,88,-0.00508122,0.655592,0.0612624,0.752609,1.42006,-0.286104,4.7345,10000,100,1,1
0,88,0,89,0.0126175,0.136116,0.0046319,0.990602,0.914278,-0.529808,5.36391,10000,100,1,1
0,89,0,90,-0.00219774,0.153875,0.0153203,0.987969,0.50904,-0.538513,5.47347,10000,100,1,1
0,90,0,91,0.0066645,-0.276714,-0.0246384,0.960613,-0.355459,-0.61065,4.77509,10000,100,1,1
0,91,0,92,0.00164093,0.136559,0.00797584,0.990598,-1.09127,-0.429605,4.63739,10000,100,1,1
0,92,0,93,-0.000966982,-0.0271421,0.000829124,0.999631,-0.500043,-0.403735,5.23017,10000,100,1,1
0,93,0,94,-0.00734751,-0.0508434,0.00340121,0.998674,-0.498993,-0.375473,5.54493,10000,100,1,1
0,94,0,95,0.00654594,0.120141,0.00748094,0.992707,0.750239,-0.34787,5.21978,10000,100,1,1
0,95,0,96,0.00706112,-0.226294,-0.0261696,0.973682,-0.134363,-0.426921,5.2142,10000,100,1,1
0,96,0,97,0.00878243,-0.553171,-0.025377,0.832635,-4.08944,-0.297829,3.27024,10000,100,1,1
0,97,0,98,0.019865,-0.0606657,-0.0046575,0.99795,-0.605051,-0.399507,5.40126,10000,100,1,1
0,98,0,99,-0.00111117,0.107046,0.00462784,0.994243,0.655033,-0.494123,5.45195,10000,100,1,1
0,99,0,100,-0.0415659,0.39043,0.0274545,0.919284,0.495537,-0.0738715,3.47496,10000,100,1,1
0,100,0,101,0.0114307,0.331247,0.0253115,0.943135,2.27119,-0.487479,3.67724,10000,100,1,1
0,101,0,102,0.000622618,-0.0450995,-0.0059053,0.998965,0.0364378,-0.436681,5.21384,10000,100,1,1
0,102,0,103,-0.00103204,-0.359015,-0.029212,0.932874,-2.82152,-0.023367,-1.40104,10000,100,1,1
0,103,0,104,-0.00279509,0.986695,0.0824681,-0.140088,-1.76474,0.248978,-1.76844,10000,100,1,1
0,104,0,105,0.00419412,0.312444,0.0234807,0.949637,2.35374,-0.406106,3.2504,10000,100,1,1
0,105,0,106,-0.00488896,0.886569,0.0532295,0.459497,2.71217,0.217429,-2.69983,10000,100,1,1
0,106,0,107,-0.00183061,-0.462895,-0.0247727,0.886065,-0.306271,-0.246467,4.6131,10000,100,1,1
0,107,0,108,0.000935305,-0.0486912,-0.00405381,0.998805,0.666894,-0.268633,3.73284,10000,100,1,1
0,108,0,109,-0.0154991,0.13564,0.010021,0.990586,2.7929,-0.200207,4.38783,10000,100,1,1
0,109,0,110,0.00155137,-0.040249,0.00705375,0.999164,-0.466082,-0.381756,5.31929,10000,100,1,1
0,110,0,111,0.0174187,0.319822,0.0265822,0.946944,1.40204,-0.467698,5.22418,10000,100,1,1
0,111,0,112,0.00259824,-0.367673,-0.031062,0.929432,-2.58255,-0.38652,4.71614,10000,100,1,1
0,112,0,113,-0.00681231,-0.0417086,-0.0146915,0.998999,-0.947532,-0.308448,5.56028,10000,100,1,1
0,113,0,114,-0.0175138,0.311782,0.0436603,0.948988,1.81781,-0.293374,4.95315,10000,100,1,1
0,114,0,115,0.0121762,0.377836,0.0427983,0.924803,0.368147,-0.434437,5.24056,10000,100,1,1
0,115,0,116,-0.00955914,-0.259033,-0.0331541,0.965252,-0.998166,-0.312447,4.61097,10000,100,1,1
0,116,0,117,0.00632622,0.177358,0.0180393,0.983961,0.881625,-0.463408,5.54435,10000,100,1,1
0,117,0,118,0.0235603,0.158824,0.000448224,0.987026,-0.0168562,-0.438716,5.33274,10000,100,1,1
0,118,0,119,-0.0118031,0.123363,0.00554839,0.992276,0.862751,-0.289309,5.50629,10000,100,1,1
0,119,0,120,0.00330065,-0.0590085,-0.00238885,0.998249,-0.569058,-0.459719,5.61829,10000,100,1,1
0,120,0,121,-0.00333122,-0.0598152,-0.00168268,0.998202,0.0535963,-0.339559,5.41494,10000,100,1,1
0,121,0,122,0.00688749,-0.139205,-0.00497872,0.990227,0.661766,-0.349896,4.75316,10000,100,1,1
0,122,0,123,-0.0137616,0.359228,0.0263104,0.932777,2.74247,-0.30267,4.26171,10000,100,1,1
0,123,0,124,-0.00408324,-0.130597,-0.017314,0.991276,-0.670465,-0.57906,5.06613,10000,100,1,1
0,124,0,125,0.00547464,-0.121687,0.000647534,0.992553,-1.44909,-0.460857,5.0448,10000,100,1,1
0,125,0,126,0.0102577,0.183643,0.00399984,0.982931,0.527424,-0.240596,2.96771,10000,100,1,1
